2023-04-22 20:43:36.410503-03:00, 1415339.687713939, AA000AA
2023-04-22 20:43:36.410503-03:00, 1415339.687713939, MWW369
2023-04-22 20:43:37.743304-03:00, 1415340.966865772, MWW369
2023-04-22 20:43:42.711620-03:00, 1415345.918665026, A111ZZN
2023-04-22 20:43:43.043992-03:00, 1415346.333538565, A111ZZN
2023-04-22 20:43:43.397297-03:00, 1415346.669974504, AA000AA
2023-04-22 20:43:49.649845-03:00, 1415352.952020611, MWW369
2023-04-22 20:43:49.649845-03:00, 1415352.952020611, A111ZZN
2023-04-22 20:43:50.337131-03:00, 1415353.614086236, AA000AA
2023-04-22 20:43:50.337131-03:00, 1415353.614086236, MWW365
2023-04-22 20:43:51.585241-03:00, 1415354.864781041, MWW369
2023-04-22 20:43:56.604727-03:00, 1415359.899980102, MWW369
2023-04-22 20:43:56.604727-03:00, 1415359.899980102, A111ZZN
2023-04-22 20:43:57.250092-03:00, 1415360.539956902, AA000AA
2023-04-22 20:44:04.537297-03:00, 1415367.848848234, A111ZZN
2023-04-22 20:44:04.537297-03:00, 1415367.848848234, MWW369
2023-04-22 20:44:05.227549-03:00, 1415368.49623817, MWW369
2023-04-22 20:44:05.227549-03:00, 1415368.49623817, AA000AA
2023-04-22 20:44:06.788657-03:00, 1415370.090002637, MWW369
2023-04-22 20:44:07.066983-03:00, 1415370.41448441, AA000AA
2023-04-22 20:44:11.408691-03:00, 1415374.701811517, MWW369
